Year,Type,Country,Activity,Sex,Fatal,Sharks,Month
1954,UNPROVOKED,AUSTRALIA,Pearl diving from lugger Whyalla,Male,NO,Other sharks,jun
1954,UNPROVOKED,ARGENTINA,Floating,Male,NO,White shark,jan
1954,UNPROVOKED,PAPUA NEW GUINEA,Crouching in the water,Male,NO,Other sharks,jan
1953,UNPROVOKED,SOUTH AFRICA,Swimming,Female,NO,Other sharks,dec
1953,UNPROVOKED,USA,Surf fishing,Male,NO,Other sharks,sep
1953,UNPROVOKED,USA,Crabbing,Male,NO,Other sharks,sep
1953,UNPROVOKED,USA,Spearfishing,Male,YES,Other sharks,jul
1953,BOAT,CANADA,Fishing for lobsters,Male,NO,White shark,jul
1953,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,mar
1953,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,feb
1952,UNPROVOKED,AUSTRALIA,"Fishing, setting nets",Male,NO,Other sharks,dec
1952,PROVOKED,ITALY,Fishing,Male,NO,Other sharks,aug
1952,UNPROVOKED,USA,Body surfing & treading water,Male,YES,White shark,dec
1952,UNPROVOKED,USA,Swimming from fishing boat setting nets,Male,YES,Other sharks,dec
1952,PROVOKED,USA,Fishing,Male,NO,Other sharks,jul
1952,PROVOKED,USA,Fishing,Male,NO,Other sharks,jul
1952,UNPROVOKED,USA,"Spearfishing, carrying fish on spear",Male,NO,Other sharks,jul
1952,UNPROVOKED,USA,Swimming on surface,Male,NO,White shark,may
1952,UNPROVOKED,AUSTRALIA,"Fishing, standing in water washing fish",Male,NO,Other sharks,may
1952,UNPROVOKED,NETHERLANDS ANTILLES,Went to aid of child being menaced by the shark,Male,NO,Other sharks,mar
1952,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,jan
1951,PROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,dec
1951,UNPROVOKED,AUSTRALIA,Treading water,Male,YES,Other sharks,dec
1951,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,White shark,nov
1951,UNPROVOKED,SOUTH AFRICA,Treading water,Male,NO,White shark,nov
1951,UNPROVOKED,GREECE,Swimming,Male,NO,White shark,aug
1951,UNPROVOKED,GREECE,Swimming,Female,YES,White shark,aug
1951,UNPROVOKED,,Fell overboard,Male,NO,Other sharks,jul
1951,PROVOKED,AUSTRALIA,Fell off surf ski,Male,NO,Other sharks,mar
1951,UNPROVOKED,AUSTRALIA,"Fishing, casting in the surf",Male,NO,Other sharks,mar
1951,UNPROVOKED,SOUTH AFRICA,Body surfing,Male,NO,Other sharks,feb
1951,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,feb
1950,UNPROVOKED,AUSTRALIA,Paddling a surfboat,Male,NO,Other sharks,dec
1950,PROVOKED,AUSTRALIA,Diving ,Male,NO,Other sharks,nov
1950,UNPROVOKED,AUSTRALIA,Body surfing,Male,NO,White shark,nov
1950,BOAT,AUSTRALIA,Paddling a canoe,Male,NO,Other sharks,nov
1950,UNPROVOKED,USA,Body surfing / treading water,Male,NO,White shark,oct
1950,UNPROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,oct
1950,PROVOKED,EL SALVADOR,Jerked overboard while pole fishing for tuna,Male,NO,Other sharks,aug
1950,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jul
1950,UNPROVOKED,USA,Swimming ,Male,NO,Other sharks,jun
1950,BOAT,ITALY,Fishing on a boat,Male,NO,White shark,may
1950,UNPROVOKED,SOUTH AFRICA,"Fishing, sitting in stern of small boat, feet dangling in the water",Male,NO,Other sharks,apr
1950,UNPROVOKED,SOUTH AFRICA,Wading,Male,NO,Other sharks,mar
1950,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,feb
1950,UNPROVOKED,SOUTH AFRICA,Body surfing,Male,YES,White shark,feb
1949,UNPROVOKED,AUSTRALIA,Free diving or wading back to shore,Male,NO,Other sharks,nov
1949,PROVOKED,USA,Fishing,Male,NO,Other sharks,jul
1949,UNPROVOKED,AUSTRALIA,Bathing,Female,NO,Other sharks,may
1949,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,apr
1949,UNPROVOKED,AUSTRALIA,Bathing in water 0.9 m deep,Male,YES,Other sharks,apr
1949,UNPROVOKED,AUSTRALIA,Lifesaving exhibition,Male,YES,White shark,jan
1948,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,Other sharks,dec
1948,UNPROVOKED,GREECE,Swimming,Male,YES,Other sharks,sep
1948,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,Other sharks,feb
1948,UNPROVOKED,AUSTRALIA,Surf skiing,Male,NO,Other sharks,jan
1947,UNPROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,dec
1947,UNPROVOKED,USA,Swimming,Male,YES,Other sharks,aug
1947,PROVOKED,USA,Fishing,Male,NO,Other sharks,jul
1947,UNPROVOKED,AUSTRALIA,Diving,Male,NO,Other sharks,jul
1947,UNPROVOKED,SOUTH AFRICA,Treading water,Male,NO,Other sharks,apr
1947,UNPROVOKED,SOUTH AFRICA,Treading water,Male,NO,Other sharks,mar
1947,PROVOKED,BAHAMAS,Attempting to ride a shark,Male,NO,Other sharks,feb
1947,UNPROVOKED,SOUTH AFRICA,Treading water,Male,NO,Other sharks,jan
1946,UNPROVOKED,AUSTRALIA,Swimming after a tennis ball,Male,YES,Other sharks,aug
1946,UNPROVOKED,IRAN,Swimming ,Male,NO,Other sharks,jul
1946,UNPROVOKED,AUSTRALIA,Standing,Male,NO,White shark,feb
1946,UNPROVOKED,SOUTH AFRICA,Jumping in swells,Male,NO,Other sharks,jan
1945,UNPROVOKED,SOUTH AFRICA,Walking,Male,NO,Other sharks,mar
1944,UNPROVOKED,SOUTH AFRICA,Swimming,Male,YES,White shark,jul
1944,UNPROVOKED,USA,Bathing,Female,NO,Other sharks,may
1944,UNPROVOKED,PANAMA,Washed overboard by swell,Male,YES,White shark,may
1944,UNPROVOKED,SOUTH AFRICA,Treading water,Male,NO,Other sharks,feb
1944,BOAT,AUSTRALIA,Fishing,Male,NO,Other sharks,jan
1943,UNPROVOKED,PANAMA,Dived overboard to check propeller of US Navy motor torpedo boat,Male,YES,White shark,sep
1943,BOAT,AUSTRALIA,Fishing for cod,Male,NO,White shark,jun
1943,SEA DISASTER,,ship torpedoed 400 miles off the African coas. Man was clinging to hatch cover,Male,NO,Other sharks,may
1942,UNPROVOKED,AUSTRALIA,Dog paddling or standing,Female,YES,Other sharks,dec
1942,SEA DISASTER,SOUTH AFRICA,U-177 torpedoed & sank the troopship Nova Scotia,Male,YES,White shark,nov
1942,UNPROVOKED,SOUTH AFRICA,Swimming ,Male,YES,White shark,nov
1942,UNPROVOKED,AUSTRALIA,Treading water,Male,NO,Other sharks,sep
1942,SEA DISASTER,,Adrift on life raft,Male,YES,Other sharks,sep
1942,PROVOKED,ITALY,Sculling,Male,NO,Other sharks,jul
1942,UNPROVOKED,AUSTRALIA,Swimming,Female,YES,Other sharks,jan
1941,SEA DISASTER,,HMAS Parramatta torpedoed & sunk by the U-559,Male,NO,Other sharks,nov
1941,SEA DISASTER,,HMAS Parramatta torpedoed & sunk by the U-559,Male,NO,Other sharks,nov
1941,PROVOKED,USA,Fishing,Male,NO,Other sharks,jul
1941,PROVOKED,USA,Fishing from 32' boat,Male,NO,Other sharks,jun
1941,PROVOKED,USA,Fishing,Male,NO,Other sharks,mar
1940,UNPROVOKED,USA,Fishing,Male,NO,Other sharks,jun
1940,UNPROVOKED,SOUTH AFRICA,Treading water,Male,YES,White shark,mar
1940,UNPROVOKED,AUSTRALIA,Free diving for lobster,Male,NO,Other sharks,mar
1940,UNPROVOKED,SOUTH AFRICA,Swimming,Male,YES,White shark,feb
1940,UNPROVOKED,AUSTRALIA,Dived into the water,Male,NO,Other sharks,jan
1940,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,Other sharks,jan
1940,UNPROVOKED,SOUTH AFRICA,Swimming ,Male,YES,Other sharks,jan
1939,UNPROVOKED,AUSTRALIA,Swimming ,Male,YES,Other sharks,dec
1939,UNPROVOKED,AUSTRALIA,"Free diving for trochus shell, swimming to dinghy",Male,NO,Other sharks,oct
1939,UNPROVOKED,USA,Spearfishing & had just speared a ulua,Male,NO,Other sharks,oct
1939,UNPROVOKED,AUSTRALIA,Pearl diving,Male,NO,Other sharks,sep
1939,PROVOKED,BAHAMAS,"Dress diving, filming shark & pulling it through the water for a motion picture scene",Male,NO,Other sharks,jul
1939,PROVOKED,USA,Seine netting,Male,NO,Other sharks,jul
1939,UNPROVOKED,PAPUA NEW GUINEA,Dived for a coin,Male,YES,Other sharks,mar
1939,PROVOKED,NEW ZEALAND,Fishing,Male,NO,Other sharks,feb
1939,UNPROVOKED,AUSTRALIA,Scooping prawns,Male,NO,Other sharks,jan
1938,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,oct
1938,UNPROVOKED,AUSTRALIA,Hardhat diving,Male,NO,Other sharks,jun
1938,UNPROVOKED,IRAQ,"Swimming, naked",Male,NO,Other sharks,may
1938,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,jan
1937,UNPROVOKED,AUSTRALIA,Diving for trochus,Male,YES,Other sharks,nov
1937,UNPROVOKED,AUSTRALIA,Swimming ,Male,YES,Other sharks,oct
1937,UNPROVOKED,AUSTRALIA,Swimming ,Male,YES,Other sharks,oct
1937,UNPROVOKED,AUSTRALIA,Swimming near jetty,Male,NO,Other sharks,oct
1937,UNPROVOKED,AUSTRALIA,Surf skiing,Male,NO,Other sharks,oct
1937,UNPROVOKED,SCOTLAND,Rowing,Male,NO,Other sharks,sep
1937,UNPROVOKED,AUSTRALIA,"Diving from the lugger San, operated by the Protector of the Aborigines",Male,NO,Other sharks,aug
1937,PROVOKED,AUSTRALIA,"Fishing from launch, fell into net with shark",Male,NO,Other sharks,jun
1937,PROVOKED,USA,Fishing,Male,NO,Other sharks,may
1937,UNPROVOKED,AUSTRALIA,"Refused permission to cross on the ferry, he was swimming across the river",Male,YES,Other sharks,may
1937,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,White shark,feb
1937,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,feb
1937,PROVOKED,AUSTRALIA,Holding shark's tail ,Male,NO,Other sharks,jan
1936,UNPROVOKED,USA,"Diving, attempting to retrieve body of drowning victim wedged between rocks",Male,NO,Other sharks,dec
1936,BOAT,AUSTRALIA,Fishing,Male,YES,White shark,dec
1936,PROVOKED,AUSTRALIA,Spearfishing ,Male,NO,Other sharks,nov
1936,UNPROVOKED,AUSTRALIA,"Trochus diving, but floating on surface",Male,NO,Other sharks,aug
1936,UNPROVOKED,USA,Swimming crawl stroke,Male,YES,White shark,jul
1936,UNPROVOKED,AUSTRALIA,"Diving for trochus , but swimming on surface",Male,YES,Other sharks,jun
1936,UNPROVOKED,AUSTRALIA,Diving for trochus,Male,NO,Other sharks,apr
1936,PROVOKED,USA,Fishing,Male,NO,Other sharks,mar
1936,UNPROVOKED,AUSTRALIA,Sculling,Male,NO,Other sharks,feb
1936,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,White shark,feb
1936,UNPROVOKED,AUSTRALIA,"Swimming. Passer-by, Len Bedford, heard him shriek , saw shark leap from the water & swimmer disappeared",Male,YES,White shark,jan
1935,UNPROVOKED,AUSTRALIA,"Fell overboard, hanging onto lifebuoy",Male,YES,Other sharks,aug
1935,UNPROVOKED,USA,"Fishing for bluefish, shark leapt into dory",Male,NO,Other sharks,jun
1935,PROVOKED,SOUTH AFRICA,Put foot inside a landed & supposedly dead shark,Male,NO,White shark,may
1935,UNPROVOKED,AUSTRALIA,Pearl diving,Male,NO,Other sharks,may
1935,UNPROVOKED,AUSTRALIA,"Pearl diving, but standing in the water",Male,NO,Other sharks,mar
1935,PROVOKED,AUSTRALIA,Hauling in net with shark in it,Male,NO,Other sharks,mar
1935,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,White shark,mar
1935,UNPROVOKED,AUSTRALIA,Standing,Male,YES,White shark,mar
1935,UNPROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,jan
1934,UNPROVOKED,AUSTRALIA,Splashing,Female,NO,Other sharks,dec
1934,PROVOKED,BERMUDA,Fishing,Male,NO,Other sharks,sep
1934,BOAT,ITALY,Fishing on a boat,Male,NO,White shark,aug
1934,UNPROVOKED,CROATIA,Swimming,Female,YES,White shark,aug
1934,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,jun
1934,UNPROVOKED,AUSTRALIA,Swimming in waist-deep water ,Male,YES,Other sharks,apr
1934,UNPROVOKED,AUSTRALIA,Swimming in hip-deep water,Male,YES,Other sharks,mar
1934,UNPROVOKED,AUSTRALIA,Splashing in water ,Male,NO,Other sharks,feb
1934,UNPROVOKED,AUSTRALIA,Swimming on sandbar adjacent to channel,Male,NO,Other sharks,jan
1933,UNPROVOKED,AUSTRALIA,Free diving for trochus ,Male,YES,Other sharks,nov
1933,UNPROVOKED,AUSTRALIA,Pearl diving,Male,NO,Other sharks,nov
1933,BOAT,ISRAEL,Fishing,Male,NO,Other sharks,sep
1933,PROVOKED,USA,"Fishing, caught a 15' shark & took it onboard",Male,NO,Other sharks,aug
1933,UNPROVOKED,USA,Sitting in 3' of water,Male,NO,Other sharks,jun
1933,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,may
1933,UNPROVOKED,USA,Swimming,Male,YES,Other sharks,apr
1933,UNPROVOKED,AUSTRALIA,Standing on his hands,Male,NO,Other sharks,feb
1933,UNPROVOKED,AUSTRALIA,Diving for trochus  from dinghy when seized by shark 6' below the surface,Male,NO,Other sharks,feb
1933,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,feb
1932,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,oct
1932,PROVOKED,USA,Fishing,Male,NO,Other sharks,aug
1932,BOAT,CANADA,"Fishing, hauling in fishing gear",Male,NO,White shark,jul
1932,PROVOKED,USA,Fishing,Male,NO,Other sharks,jun
1932,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,jan
1931,UNPROVOKED,AUSTRALIA,Diving for trochus from lugger,Male,NO,Other sharks,nov
1931,UNPROVOKED,USA,Swimming ,Female,NO,Other sharks,sep
1931,UNPROVOKED,FIJI,Swimming,Male,NO,Other sharks,jul
1931,PROVOKED,USA,Gaffing & attempting to bring onboard a harpooned shark,Male,NO,Other sharks,jun
1931,UNPROVOKED,USA,Crabbing,Male,NO,Other sharks,jun
1931,PROVOKED,AUSTRALIA,"Fishing, hauling in net, shark in net",Male,NO,Other sharks,mar
1931,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,jan
1930,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jul
1930,UNPROVOKED,AUSTRALIA,Diving off pier & treading water,Male,YES,White shark,feb
1930,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,White shark,jan
1929,UNPROVOKED,AUSTRALIA,Diving by wharf,Male,YES,Other sharks,dec
1929,UNPROVOKED,AUSTRALIA,Bathing or body surfing ,Female,NO,Other sharks,dec
1929,PROVOKED,USA,Fishing,Male,NO,Other sharks,jun
1929,PROVOKED,AUSTRALIA,Standing in knee-deep water,Male,NO,Other sharks,apr
1929,UNPROVOKED,AUSTRALIA,Launching rowboat through the surf,Male,NO,Other sharks,mar
1929,UNPROVOKED,AUSTRALIA,Launching rowboat through the surf,Male,NO,Other sharks,mar
1929,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,Other sharks,feb
1929,UNPROVOKED,AUSTRALIA,Body surfing,Male,YES,Other sharks,jan
1928,PROVOKED,USA,Fishing,Male,NO,Other sharks,nov
1928,UNPROVOKED,PANAMA,Swimming,Male,YES,Other sharks,nov
1928,UNPROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,apr
1928,UNPROVOKED,AUSTRALIA,Bathing,Male,NO,Other sharks,apr
1927,UNPROVOKED,SOUTH AFRICA,Swimming,Male,YES,White shark,dec
1927,UNPROVOKED,AUSTRALIA,Body surfing / treading water,Male,NO,Other sharks,mar
1927,UNPROVOKED,SOUTH AFRICA,Body surfing,Male,NO,Other sharks,jan
1927,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,Other sharks,jan
1926,UNPROVOKED,AUSTRALIA,Bathing,Male,NO,Other sharks,oct
1926,UNPROVOKED,ITALY,Swimming,Male,YES,White shark,jul
1926,BOAT,USA,Fishing,Male,NO,Other sharks,jul
1926,UNPROVOKED,USA,Swimming with dog near canning factory,Male,NO,White shark,jul
1926,UNPROVOKED,USA,Swimming,Male,YES,White shark,may
1926,UNPROVOKED,USA,Swimming,Female,NO,Other sharks,apr
1926,UNPROVOKED,AUSTRALIA,Swimming ,Female,YES,White shark,mar
1926,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,jan
1925,UNPROVOKED,AUSTRALIA,Floating on his back,Male,YES,Other sharks,nov
1925,UNPROVOKED,AUSTRALIA,Bathing in waist-deep water,Male,NO,Other sharks,mar
1925,UNPROVOKED,CANADA,"Diving, repairing water main at depth of 90'",Male,NO,Other sharks,jan
1924,UNPROVOKED,MEXICO,The Ward liner Esperanza stranded during a gale & she leapt overboard to rescue her dog which had been swept overboard.,Female,YES,Other sharks,nov
1924,UNPROVOKED,AUSTRALIA,Bathing,Male,NO,Other sharks,oct
1924,UNPROVOKED,USA,Standing,Male,NO,Other sharks,jul
1924,PROVOKED,ENGLAND,Fishing for mackerel,Male,NO,Other sharks,jul
1924,UNPROVOKED,AUSTRALIA,Had just dived into water & was swimming,Male,YES,Other sharks,jan
1922,UNPROVOKED,AUSTRALIA,Bathing in 3' to 4' of water,Male,YES,Other sharks,dec
1922,UNPROVOKED,USA,Floating,Female,YES,Other sharks,jun
1922,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,White shark,may
1922,UNPROVOKED,JAMAICA,Standing,Female,YES,Other sharks,mar
1922,UNPROVOKED,AUSTRALIA,Bathing in knee-deep water,Male,YES,White shark,mar
1922,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,White shark,feb
1922,UNPROVOKED,AUSTRALIA,Standing,Male,NO,Other sharks,jan
1920,UNPROVOKED,AUSTRALIA,Wading,Male,NO,Other sharks,nov
1921,UNPROVOKED,HAITI,Dived into a school of baitfish,Male,YES,Other sharks,aug
1920,UNPROVOKED,AUSTRALIA,Standing,Male,NO,Other sharks,nov
1919,UNPROVOKED,USA,Knocked into the water,Male,YES,Other sharks,apr
1919,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,jan
1919,UNPROVOKED,AUSTRALIA,Wading,Male,YES,Other sharks,jan
1918,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,mar
1917,PROVOKED,USA,Stuffing a shark into an automobile,Male,NO,Other sharks,sep
1916,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jul
1916,UNPROVOKED,USA,Swimming (recovering remains of Stilwell) ,Male,YES,Other sharks,jul
1916,UNPROVOKED,USA,Swimming,Male,YES,White shark,jul
1916,UNPROVOKED,USA,Swimming,Male,YES,White shark,jul
1915,UNPROVOKED,AUSTRALIA,Skin diving for trepang but at surface next to the boat,Male,NO,Other sharks,mar
1914,UNPROVOKED,JAMAICA,Fell overboard,Male,YES,Other sharks,sep
1914,UNPROVOKED,CROATIA,Washing clothes,Female,NO,Other sharks,jul
1914,PROVOKED,USA,Fishing,Female,NO,Other sharks,may
1914,UNPROVOKED,AUSTRALIA,Wading,Male,NO,Other sharks,feb
1912,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jul
1912,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,Other sharks,jan
1911,PROVOKED,USA,Fishing,Male,NO,Other sharks,may
1910,PROVOKED,,Fishing,Male,NO,Other sharks,nov
1910,UNPROVOKED,AUSTRALIA,Bathing,Male,NO,Other sharks,nov
1910,UNPROVOKED,NEW ZEALAND,Swimming,Male,NO,Other sharks,mar
1910,UNPROVOKED,AUSTRALIA,Surf bathing,Male,NO,Other sharks,feb
1909,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,dec
1909,PROVOKED,USA,Seine netting,Male,NO,Other sharks,sep
1908,UNPROVOKED,AUSTRALIA,Fell from the jetty,Male,YES,Other sharks,sep
1908,UNPROVOKED,CROATIA,Boating,Female,YES,White shark,jul
1907,UNPROVOKED,AUSTRALIA,Bathing,Male,YES,Other sharks,dec
1907,UNPROVOKED,CHINA,Fishing,Male,NO,Other sharks,oct
1907,UNPROVOKED,CHINA,Fishing,Male,YES,Other sharks,oct
1907,UNPROVOKED,MALTA,Fishing,Male,YES,White shark,mar
1906,UNPROVOKED,USA,Fell overboard,Male,YES,Other sharks,aug
1906,UNPROVOKED,USA,Swimming,Male,YES,Other sharks,jul
1906,PROVOKED,AUSTRALIA,Shooting sharks ,Male,NO,Other sharks,apr
1906,UNPROVOKED,SOUTH AFRICA,Washing horses,Male,YES,Other sharks,jan
1905,UNPROVOKED,SOUTH AFRICA,Floating or standing,Male,YES,Other sharks,dec
1905,UNPROVOKED,AUSTRALIA,Bathing,Male,NO,Other sharks,mar
1903,UNPROVOKED,USA,Fishing,Male,NO,Other sharks,sep
1901,UNPROVOKED,CYPRUS,Swimming,Male,YES,Other sharks,sep
1901,UNPROVOKED,SOUTH AFRICA,Swimming,Male,YES,White shark,jul
1899,PROVOKED,USA,Hunting sharks,Male,YES,Other sharks,aug
1899,UNPROVOKED,USA,Swimming,Male,YES,Other sharks,aug
1899,PROVOKED,ITALY,Fishing,Male,NO,Other sharks,jun
1897,PROVOKED,USA,Fishing,Male,NO,Other sharks,sep
1894,PROVOKED,USA,Fishing,Male,NO,Other sharks,dec
1894,UNPROVOKED,AUSTRALIA,Bathing,Male,NO,Other sharks,nov
1894,UNPROVOKED,FRANCE,Fishing,Male,YES,Other sharks,jul
1894,UNPROVOKED,MEXICO,Fell from yardarm of British ship Rover,Male,YES,Other sharks,jun
1892,UNPROVOKED,BAHAMAS,Fell overboard from sponge vessel,Male,YES,Other sharks,apr
1892,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,mar
1889,UNPROVOKED,USA,Fishing,Male,NO,Other sharks,jul
1888,UNPROVOKED,NEW ZEALAND,Floating on his back,Male,NO,Other sharks,feb
1885,UNPROVOKED,SOUTH AFRICA,Fishing,Male,NO,Other sharks,mar
1884,SEA DISASTER,AUSTRALIA,yachting accident,Male,YES,Other sharks,dec
1884,UNPROVOKED,AUSTRALIA,Fell overboard,Female,YES,Other sharks,jan
1883,PROVOKED,GEORGIA,Fishing for sharks,Male,NO,Other sharks,jul
1882,PROVOKED,NEW ZEALAND,Restraining a beached shark,Male,NO,Other sharks,dec
1880,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,Other sharks,nov
1880,BOAT,USA,Sailing,Male,NO,Other sharks,jul
1879,UNPROVOKED,INDIA,Swimming,Male,YES,Other sharks,dec
1878,UNPROVOKED,AUSTRALIA,Bathing,Male,NO,Other sharks,nov
1878,UNPROVOKED,INDONESIA,Swimming,Male,YES,Other sharks,oct
1878,UNPROVOKED,USA,Swimming,Male,YES,Other sharks,aug
1877,UNPROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,sep
1877,UNPROVOKED,AUSTRALIA,Swimming,Female,NO,Other sharks,jan
1874,UNPROVOKED,AUSTRALIA,Bathing,Male,NO,Other sharks,nov
1874,UNPROVOKED,USA,Bathing,Male,NO,Other sharks,jul
1874,BOAT,CANADA,Fishing,Male,NO,White shark,apr
1873,UNPROVOKED,AUSTRALIA,Bathing,Male,NO,Other sharks,jan
1869,UNPROVOKED,AUSTRALIA,Net fishing,Male,NO,Other sharks,apr
1868,UNPROVOKED,INDIA,Standing,Male,YES,Other sharks,may
1864,PROVOKED,FRANCE,Dragging a shark,Male,NO,Other sharks,sep
1862,UNPROVOKED,SPAIN,Swimming alongside the SS Kearsarge,Male,YES,Other sharks,jul
1860,UNPROVOKED,BAHAMAS,"In boat being towed by ship, Karnak",Male,YES,Other sharks,mar
1853,UNPROVOKED,USA,Swimming,Male,YES,Other sharks,jul
1853,UNPROVOKED,GREECE,Swimming,Male,NO,Other sharks,apr
1852,SEA DISASTER,SOUTH AFRICA,Wreck of the steamship Birkenhead,Male,YES,White shark,feb
1852,UNPROVOKED,NEW ZEALAND,Swimming,Male,YES,Other sharks,jan
1840,UNPROVOKED,USA,Accidentally thrown overboard & treading water while awaiting rescue,Male,YES,Other sharks,jul
1839,UNPROVOKED,CUBA,Sitting on gunwale of boat,Male,YES,Other sharks,apr
1834,UNPROVOKED,FRENCH POLYNESIA,Swimming,Female,YES,Other sharks,jul
